1.7436,22200000 
1.7197,22300000 
1.7025,22400000 
1.7459,22400000 
1.7736,22500000 
1.2336,22600000 
1.6553,22600000 
1.488,22700000 
1.4303,22700000 
1.3557,22800000 
1.4871,22900000 
1.3211,22900000 
1.4782,23000000 
1.1984,23100000 
1.1844,23100000 
1.2058,23200000 
1.1215,23300000 
1.0873,23300000 
1.2294,23400000 
1.0855,23400000 
0.765,23500000 
1.0214,23600000 
1.0448,23600000 
1.0476,23700000 
0.81406,23800000 
0.96904,23800000 
0.89767,23900000 
1.0157,24000000 
0.76822,24000000 
1.1832,24100000 
0.99318,24100000 
0.90085,24200000 
1.2859,24300000 
0.84583,24300000 
0.97319,24400000 
1.0227,24500000 
0.71873,24500000 
0.96449,24600000 
1.3227,24700000 
0.9449,24700000 
0.96327,24800000 
1.0517,24800000 
1.0283,24900000 
0.77484,25000000 
1.1076,25000000 
0.98278,25100000 
0.84094,25200000 
1.057,25200000 
0.79802,25300000 
0.93154,25400000 
0.96928,25400000 
0.86044,25500000 
0.81395,25500000 
0.84505,25600000 
0.88406,25700000 
0.84812,25700000 
0.61954,25800000 
0.68616,25900000 
0.73025,25900000 
0.89847,26000000 
0.66749,26100000 
0.61348,26100000 
0.82,26200000 
0.76599,26200000 
0.87113,26300000 
1.0897,26400000 
0.49889,26400000 
0.49522,26500000 
1.1484,26600000 
1.2297,26600000 
0.84789,26700000 
0.76646,26800000 
1.0091,26800000 
1.1407,26900000 
1.1712,26900000 
0.79169,27000000 
1.1133,27100000 
0.87772,27100000 
1.0748,27200000 
1.3257,27300000 
1.1567,27300000 
0.89443,27400000 
1.5378,27400000 
0.98604,27500000 
1.0032,27600000 
1.1568,27600000 
1.3886,27700000 
0.92293,27800000 
1.24,27800000 
1.2217,27900000 
0.73972,28000000 
1.0841,28000000 
1.1586,28100000 
0.67685,28100000 
0.57019,28200000 
0.52966,28300000 
1.0745,28300000 
0.42484,28400000 
0.99324,28500000 
0.73724,28500000 
0.48032,28600000 
1.0248,28700000 
0.98758,28700000 
0.84828,28800000 
1.2669,28800000 
1.4389,28900000 
0.77602,29000000 
0.9247,29000000 
0.96834,29100000 
0.64456,29200000 
1.0157,29200000 
1.2545,29300000 
1.0821,29400000 
0.59875,29400000 
0.82261,29500000 
1.0492,29500000 
1.2563,29600000 
0.86126,29700000 
0.54313,29700000 
1.1506,29800000 
0.48041,29900000 
0.74807,29900000 
0.53492,30000000 
1.0494,30100000 
1.1264,30100000 
0.83263,30200000 
0.37194,30200000 
1.3634,30300000 
0.60503,30400000 
0.95808,30400000 
1.1356,30500000 
0.57308,30600000 
1.3085,30600000 
0.42682,30700000 
0.62337,30800000 
0.70498,30800000 
0.90178,30900000 
0.34579,30900000 
1.3627,31000000 
0.2827,31100000 
1.0464,31100000 
0.19087,31200000 
0.27656,31300000 
0.90915,31300000 
0.86382,31400000 
1.065,31500000 
0.46453,31500000 
1.0575,31600000 
1.0797,31600000 
0.6526,31700000 
0.4951,31800000 
0.75574,31800000 
1.1776,31900000 
1.1092,32000000 
1.0168,32000000 
1.3165,32100000 
0.97788,32200000 
0.96237,32200000 
0.79706,32300000 
2.0422,32300000 
1.0569,32400000 
1.3124,32500000 
1.5495,32500000 
1.3124,32600000 
1.0569,32700000 
2.0422,32700000 
0.79706,32800000 
0.96237,32800000 
0.97788,32900000 
1.3165,33000000 
1.0168,33000000 
1.1092,33100000 
1.1776,33200000 
0.75574,33200000 
0.4951,33300000 
0.6526,33400000 
1.0797,33400000 
1.0575,33500000 
0.46453,33500000 
1.065,33600000 
0.86382,33700000 
0.90915,33700000 
0.27656,33800000 
0.19087,33900000 
1.0464,33900000 
0.2827,34000000 
1.3627,34100000 
0.34579,34100000 
0.90178,34200000 
0.70498,34200000 
0.62337,34300000 
0.42682,34400000 
1.3085,34400000 
0.57308,34500000 
1.1356,34600000 
0.95808,34600000 
0.60503,34700000 
1.3634,34800000 
0.37194,34800000 
0.83263,34900000 
1.1264,34900000 
1.0494,35000000 
0.53492,35100000 
0.74807,35100000 
0.48041,35200000 
1.1506,35300000 
0.54313,35300000 
0.86126,35400000 
1.2563,35500000 
1.0492,35500000 
0.82261,35600000 
0.59875,35600000 
1.0821,35700000 
1.2545,35800000 
1.0157,35800000 
0.64456,35900000 
0.96834,36000000 
0.9247,36000000 
0.77602,36100000 
1.4389,36200000 
1.2669,36200000 
0.84828,36300000 
0.98758,36300000 
1.0248,36400000 
0.48032,36500000 
0.73724,36500000 
0.99324,36600000 
0.42484,36700000 
1.0745,36700000 
0.52966,36800000 
0.57019,36900000 
0.67685,36900000 
1.1586,37000000 
1.0841,37000000 
0.73972,37100000 
1.2217,37200000 
1.24,37200000 
0.92293,37300000 
1.3886,37400000 
1.1568,37400000 
1.0032,37500000 
0.98604,37600000 
1.5378,37600000 
0.89443,37700000 
1.1567,37700000 
1.3257,37800000 
1.0748,37900000 
0.87772,37900000 
1.1133,38000000 
0.79169,38100000 
1.1712,38100000 
1.1407,38200000 
1.0091,38300000 
0.76646,38300000 
0.84789,38400000 
1.2297,38400000 
1.1484,38500000 
0.49522,38600000 
0.49889,38600000 
1.0897,38700000 
0.87113,38800000 
0.76599,38800000 
0.82,38900000 
0.61348,38900000 
0.66749,39000000 
0.89847,39100000 
0.73025,39100000 
0.68616,39200000 
0.61954,39300000 
0.84812,39300000 
0.88406,39400000 
0.84505,39500000 
0.81395,39500000 
0.86044,39600000 
0.96928,39600000 
0.93154,39700000 
0.79802,39800000 
1.057,39800000 
0.84094,39900000 
0.98278,40000000 
1.1076,40000000 
0.77484,40100000 
1.0283,40200000 
1.0517,40200000 
0.96327,40300000 
0.9449,40300000 
1.3227,40400000 
0.96449,40500000 
0.71873,40500000 
1.0227,40600000 
0.97319,40700000 
0.84583,40700000 
1.2859,40800000 
0.90085,40900000 
0.99318,40900000 
1.1832,41000000 
0.76822,41000000 
1.0157,41100000 
0.89767,41200000 
0.96904,41200000 
0.81406,41300000 
1.0476,41400000 
1.0448,41400000 
1.0214,41500000 
0.765,41600000 
1.0855,41600000 
1.2294,41700000 
1.0873,41700000 
1.1215,41800000 
1.2058,41900000 
1.1844,41900000 
1.1984,42000000 
1.4782,42100000 
1.3211,42100000 
1.4871,42200000 
1.3557,42300000 
1.4303,42300000 
1.488,42400000 
1.6553,42400000 
1.2336,42500000 
1.7736,42600000 
1.7459,42600000 
1.7025,42700000 
1.7197,42800000 
1.7436,42800000 
1.9225,42900000 
1.7462,43000000 
1.9094,43000000 
1.8171,43100000 
1.8146,43100000 
1.8167,43200000 
1.6787,43300000 
1.9426,43300000 
1.6714,43400000 
1.5765,43500000 
1.6994,43500000 
1.6619,43600000 
1.5322,43700000 
1.6185,43700000 
1.8494,43800000 
1.4296,43800000 
1.7111,43900000 
1.469,44000000 
1.4337,44000000 
1.5119,44100000 
1.2123,44200000 
1.5801,44200000 
1.5451,44300000 
1.4709,44400000 
1.4603,44400000 
1.5358,44500000 
1.6651,44500000 
1.3907,44600000 
1.4533,44700000 
1.5072,44700000 
1.8701,44800000 
1.7088,44900000 
1.7142,44900000 
2.214,45000000 
1.5498,45000000 
2.0659,45100000 
1.7974,45200000 
1.5823,45200000 
1.4834,45300000 
1.9497,45400000 
2.0811,45400000 
1.8876,45500000 
1.5539,45600000 
1.5986,45600000 
1.511,45700000 
1.1791,45700000 
1.4997,45800000 
1.1466,45900000 
1.0657,45900000 
0.76171,46000000 
0.73799,46100000 
1.1089,46100000 
0.95629,46200000 
0.72154,46300000 
0.6444,46300000 
0.90243,46400000 
0.91648,46400000 
0.81723,46500000 
0.31008,46600000 
0.47468,46600000 
0.91405,46700000 
0.68718,46800000 
0.85831,46800000 
0.75364,46900000 
0.92923,47000000 
0.73492,47000000 
0.95603,47100000 
0.82659,47100000 
0.65522,47200000 
0.45611,47300000 
0.51377,47300000 
0.59476,47400000 
0.61719,47500000 
0.61539,47500000 
0.6688,47600000 
0.82287,47700000 
0.73981,47700000 
0.53163,47800000 
0.80564,47800000 
0.48031,47900000 
0.41356,48000000 
0.61915,48000000 
0.46718,48100000 
0.51965,48200000 
0.9276,48200000 
0.12347,48300000 
0.80556,48400000 
0.86368,48400000 
0.66365,48500000 
0.21696,48500000 
0.60923,48600000 
0.854,48700000 
0.70806,48700000 
1.1983,48800000 
1.0766,48900000 
0.68215,48900000 
0.95843,49000000 
1.0695,49100000 
1.3369,49100000 
1.2504,49200000 
1.4015,49200000 
1.4037,49300000 
1.5161,49400000 
0.90638,49400000 
1.4305,49500000 
1.5337,49600000 
1.7236,49600000 
1.766,49700000 
1.7443,49800000 
2.0522,49800000 
1.7895,49900000 
1.9841,49900000 
1.7432,50000000 
1.4572,50100000 
1.7873,50100000 
2.1776,50200000 
1.5559,50300000 
1.3517,50300000 
1.6173,50400000 
1.5227,50500000 
1.117,50500000 
0.97921,50600000 
1.2566,50600000 
1.174,50700000 
1.0314,50800000 
1.3302,50800000 
1.0051,50900000 
1.49,51000000 
0.99836,51000000 
1.1483,51100000 
1.2619,51100000 
0.94283,51200000 
0.69918,51300000 
1.3882,51300000 
1.3512,51400000 
0.89609,51500000 
1.1985,51500000 
0.98875,51600000 
0.89592,51700000 
1.079,51700000 
0.71245,51800000 
1.1433,51800000 
0.71576,51900000 
0.75509,52000000 
1.1021,52000000 
0.86461,52100000 
1.3106,52200000 
1.5338,52200000 
0.95137,52300000 
1.0883,52400000 
1.0153,52400000 
0.96535,52500000 
1.0044,52500000 
1.0026,52600000 
0.85556,52700000 
1.1069,52700000 
0.74367,52800000 
0.33618,52900000 
1.1401,52900000 
1.2222,53000000 
0.76871,53100000 
1.6871,53100000 
1.1168,53200000 
1.32,53200000 
0.86999,53300000 
1.4178,53400000 
1.9953,53400000 
0.94091,53500000 
0.87958,53600000 
1.0585,53600000 
1.3355,53700000 
0.90354,53800000 
1.0074,53800000 
1.0915,53900000 
1.0106,53900000 
0.70073,54000000 
1.0392,54100000 
0.80345,54100000 
0.99736,54200000 
1.0134,54300000 
0.68699,54300000 
0.95752,54400000 
0.69411,54500000 
0.59128,54500000 
0.61293,54600000 
0.60513,54600000 
0.84617,54700000 
0.56121,54800000 
0.44451,54800000 
0.77647,54900000 
0.59145,55000000 
0.75222,55000000 
0.7309,55100000 
0.97576,55200000 
1.0327,55200000 
0.80914,55300000 
0.99869,55300000 
1.0728,55400000 
0.87136,55500000 
1.2582,55500000 
1.4019,55600000 
1.1817,55700000 
1.3525,55700000 
0.83511,55800000 
1.2085,55900000 
1.203,55900000 
1.0718,56000000 
1.0891,56000000 
0.91925,56100000 
0.77213,56200000 
0.78924,56200000 
0.69457,56300000 
0.96982,56400000 
0.50304,56400000 
0.41079,56500000 
0.26971,56500000 
0.35185,56600000 
0.49646,56700000 
0.3445,56700000 
0.27801,56800000 
0.44494,56900000 
0.61693,56900000 
1.2671,57000000 
2.7504,57100000 
2.7423,57100000 
1.0734,57200000 
1.146,57200000 
0.7579,57300000 
1.6208,57400000 
1.0417,57400000 
0.46242,57500000 
1.223,57600000 
1.5447,57600000 
0.85071,57700000 
1.0272,57800000 
1.7264,57800000 
2.2408,57900000 
1.0834,57900000 
0.5099,58000000 
1.8475,58100000 
2.3535,58100000 
1.3858,58200000 
0.6981,58300000 
1.602,58300000 
2.0756,58400000 
1.1601,58500000 
1.2338,58500000 
1.6378,58600000 
1.2071,58600000 
0.72267,58700000 
2.1965,58800000 
1.8929,58800000 
1.3394,58900000 
2.2801,59000000 
6.1967,59000000 
7.5866,59100000 
0.68833,59200000 
1.0272,59200000 
2.2497,59300000 
2.072,59300000 
2.0322,59400000 
1.7966,59500000 
1.3633,59500000 
1.2434,59600000 
1.8701,59700000 
1.7674,59700000 
0.89953,59800000 
1.2332,59900000 
1.5766,59900000 
1.132,60000000 
0.41529,60000000 
1.2017,60100000 
0.77451,60200000 
0.43634,60200000 
0.9235,60300000 
1.3855,60400000 
1.7136,60400000 
1.1243,60500000 
0.44955,60600000 
1.3952,60600000 
3.3402,60700000 
3.2165,60700000 
2.5784,60800000 
0.8575,60900000 
3.6228,60900000 
5.3007,61000000 
4.6105,61100000 
6.8053,61100000 
6.2693,61200000 
4.7277,61300000 
6.8898,61300000 
4.3459,61400000 
3.615,61400000 
3.5154,61500000 
3.8733,61600000 
6.3128,61600000 
3.8959,61700000 
4.7279,61800000 
7.2295,61800000 
9.6501,61900000 
12.988,62000000 
13.503,62000000 
20.643,62100000 
21.308,62100000 
22.564,62200000 
29.734,62300000 
22.607,62300000 
41.813,62400000 
21.528,62500000 
56.549,62500000 
25.523,62600000 
81.221,62600000 
48.703,62700000 
105.64,62800000 
73.679,62800000 
134.1,62900000 
178.11,63000000 
477.89,63000000 
410.06,63100000 
117.55,63200000 
74.025,63200000 
28.047,63300000 
36.337,63300000 
18.278,63400000 
28.796,63500000 
6.1471,63500000 
11.617,63600000 
5.6619,63700000 
11.679,63700000 
6.7444,63800000 
5.4221,63900000 
7.2342,63900000 
6.439,64000000 
5.9905,64000000 
7.3142,64100000 
8.6021,64200000 
7.2193,64200000 
6.7786,64300000 
8.0503,64400000 
8.8404,64400000 
8.4927,64500000 
8.7972,64600000 
11.6,64600000 
11.948,64700000 
11.031,64700000 
11.044,64800000 
11.357,64900000 
11.031,64900000 
11.805,65000000 
